8.700000000000000000e+01,1.200000000000000000e+02,7.830000000000000000e+02
1.290000000000000000e+02,1.250000000000000000e+02,1.707000000000000000e+03
4.600000000000000000e+01,6.000000000000000000e+01,5.380000000000000000e+02
3.000000000000000000e+01,5.800000000000000000e+01,8.940000000000000000e+02
9.600000000000000000e+01,8.700000000000000000e+01,7.140000000000000000e+02
1.330000000000000000e+02,1.200000000000000000e+01,1.837000000000000000e+03
4.700000000000000000e+01,9.700000000000000000e+01,6.650000000000000000e+02
5.400000000000000000e+01,4.000000000000000000e+01,9.780000000000000000e+02
6.200000000000000000e+01,5.400000000000000000e+01,1.316000000000000000e+03
9.700000000000000000e+01,1.500000000000000000e+01,7.330000000000000000e+02
1.390000000000000000e+02,4.100000000000000000e+01,1.261000000000000000e+03
4.300000000000000000e+01,5.200000000000000000e+01,8.770000000000000000e+02
1.220000000000000000e+02,1.100000000000000000e+02,1.130000000000000000e+03
1.390000000000000000e+02,1.160000000000000000e+02,1.093000000000000000e+03
6.000000000000000000e+01,6.300000000000000000e+01,8.340000000000000000e+02
1.300000000000000000e+01,9.700000000000000000e+01,1.039000000000000000e+03
8.400000000000000000e+01,9.500000000000000000e+01,1.086000000000000000e+03
6.000000000000000000e+01,4.100000000000000000e+01,5.940000000000000000e+02
1.180000000000000000e+02,8.000000000000000000e+01,1.642000000000000000e+03
1.040000000000000000e+02,1.360000000000000000e+02,1.568000000000000000e+03
1.520000000000000000e+02,1.590000000000000000e+02,1.124000000000000000e+03
1.420000000000000000e+02,1.300000000000000000e+01,1.168000000000000000e+03
1.240000000000000000e+02,8.300000000000000000e+01,1.600000000000000000e+03
1.000000000000000000e+00,2.000000000000000000e+00,3.250000000000000000e+02
1.040000000000000000e+02,9.500000000000000000e+01,1.538000000000000000e+03
9.800000000000000000e+01,9.900000000000000000e+01,7.700000000000000000e+02
1.510000000000000000e+02,2.100000000000000000e+01,1.669000000000000000e+03
1.370000000000000000e+02,8.700000000000000000e+01,1.403000000000000000e+03
3.700000000000000000e+01,3.400000000000000000e+01,9.010000000000000000e+02
2.100000000000000000e+01,1.800000000000000000e+01,8.070000000000000000e+02
2.300000000000000000e+01,1.430000000000000000e+02,5.930000000000000000e+02
7.000000000000000000e+00,3.100000000000000000e+01,8.710000000000000000e+02
9.100000000000000000e+01,5.000000000000000000e+01,6.970000000000000000e+02
1.560000000000000000e+02,1.160000000000000000e+02,1.890000000000000000e+03
6.000000000000000000e+00,2.800000000000000000e+01,9.720000000000000000e+02
1.000000000000000000e+02,1.060000000000000000e+02,1.156000000000000000e+03
2.300000000000000000e+01,1.030000000000000000e+02,5.930000000000000000e+02
9.500000000000000000e+01,3.200000000000000000e+01,1.115000000000000000e+03
1.400000000000000000e+02,5.000000000000000000e+01,1.916000000000000000e+03
1.110000000000000000e+02,7.700000000000000000e+01,9.750000000000000000e+02
1.100000000000000000e+01,1.360000000000000000e+02,2.030000000000000000e+02
8.800000000000000000e+01,7.300000000000000000e+01,1.042000000000000000e+03
4.100000000000000000e+01,2.700000000000000000e+01,3.410000000000000000e+02
2.900000000000000000e+01,4.400000000000000000e+01,1.037000000000000000e+03
7.900000000000000000e+01,6.100000000000000000e+01,9.130000000000000000e+02
1.350000000000000000e+02,1.420000000000000000e+02,1.707000000000000000e+03
1.050000000000000000e+02,1.430000000000000000e+02,1.593000000000000000e+03
1.300000000000000000e+02,2.200000000000000000e+01,1.000000000000000000e+03
1.330000000000000000e+02,4.700000000000000000e+01,1.405000000000000000e+03
2.200000000000000000e+01,8.200000000000000000e+01,1.900000000000000000e+02
1.560000000000000000e+02,1.250000000000000000e+02,1.698000000000000000e+03
1.320000000000000000e+02,1.000000000000000000e+00,1.038000000000000000e+03
1.010000000000000000e+02,1.260000000000000000e+02,7.790000000000000000e+02
1.390000000000000000e+02,2.200000000000000000e+01,1.849000000000000000e+03
2.900000000000000000e+01,1.200000000000000000e+02,4.550000000000000000e+02
4.000000000000000000e+00,1.310000000000000000e+02,8.440000000000000000e+02
2.800000000000000000e+01,6.100000000000000000e+01,9.220000000000000000e+02
5.900000000000000000e+01,1.200000000000000000e+02,1.139000000000000000e+03
2.000000000000000000e+01,3.700000000000000000e+01,8.420000000000000000e+02
1.140000000000000000e+02,1.580000000000000000e+02,1.638000000000000000e+03
1.290000000000000000e+02,1.380000000000000000e+02,1.407000000000000000e+03
1.350000000000000000e+02,2.000000000000000000e+01,1.335000000000000000e+03
2.700000000000000000e+01,4.700000000000000000e+01,9.210000000000000000e+02
1.180000000000000000e+02,1.000000000000000000e+00,1.276000000000000000e+03
4.300000000000000000e+01,8.000000000000000000e+01,1.099000000000000000e+03
6.200000000000000000e+01,1.150000000000000000e+02,1.070000000000000000e+03
4.600000000000000000e+01,1.070000000000000000e+02,4.120000000000000000e+02
4.300000000000000000e+01,1.220000000000000000e+02,5.050000000000000000e+02
1.590000000000000000e+02,5.200000000000000000e+01,1.197000000000000000e+03
1.350000000000000000e+02,7.400000000000000000e+01,9.990000000000000000e+02
1.500000000000000000e+02,7.200000000000000000e+01,1.398000000000000000e+03
5.300000000000000000e+01,5.200000000000000000e+01,1.079000000000000000e+03
1.270000000000000000e+02,4.700000000000000000e+01,1.249000000000000000e+03
1.330000000000000000e+02,1.350000000000000000e+02,1.561000000000000000e+03
7.000000000000000000e+00,8.900000000000000000e+01,4.900000000000000000e+01
1.480000000000000000e+02,4.700000000000000000e+01,1.342000000000000000e+03
3.700000000000000000e+01,1.000000000000000000e+01,9.670000000000000000e+02
5.200000000000000000e+01,7.700000000000000000e+01,1.252000000000000000e+03
1.020000000000000000e+02,5.600000000000000000e+01,8.340000000000000000e+02
7.100000000000000000e+01,1.280000000000000000e+02,1.403000000000000000e+03
7.600000000000000000e+01,5.100000000000000000e+01,8.080000000000000000e+02
8.000000000000000000e+01,1.400000000000000000e+01,1.040000000000000000e+03
1.350000000000000000e+02,5.200000000000000000e+01,9.510000000000000000e+02
9.200000000000000000e+01,1.460000000000000000e+02,8.900000000000000000e+02
1.240000000000000000e+02,1.100000000000000000e+01,1.462000000000000000e+03
7.600000000000000000e+01,5.500000000000000000e+01,1.096000000000000000e+03
1.530000000000000000e+02,5.500000000000000000e+01,1.893000000000000000e+03
1.080000000000000000e+02,6.300000000000000000e+01,1.572000000000000000e+03
6.000000000000000000e+01,2.700000000000000000e+01,7.140000000000000000e+02
4.800000000000000000e+01,2.500000000000000000e+01,3.600000000000000000e+02
5.800000000000000000e+01,1.060000000000000000e+02,1.120000000000000000e+03
9.600000000000000000e+01,1.270000000000000000e+02,1.356000000000000000e+03
6.900000000000000000e+01,9.700000000000000000e+01,1.179000000000000000e+03
6.200000000000000000e+01,1.110000000000000000e+02,9.380000000000000000e+02
7.800000000000000000e+01,6.200000000000000000e+01,8.820000000000000000e+02
3.800000000000000000e+01,1.350000000000000000e+02,1.034000000000000000e+03
2.700000000000000000e+01,7.400000000000000000e+01,1.041000000000000000e+03
1.280000000000000000e+02,2.800000000000000000e+01,1.622000000000000000e+03
5.300000000000000000e+01,7.000000000000000000e+01,8.090000000000000000e+02
5.300000000000000000e+01,5.300000000000000000e+01,9.830000000000000000e+02
6.500000000000000000e+01,1.550000000000000000e+02,1.181000000000000000e+03
7.700000000000000000e+01,3.500000000000000000e+01,6.110000000000000000e+02
1.900000000000000000e+01,1.050000000000000000e+02,5.770000000000000000e+02
1.060000000000000000e+02,1.530000000000000000e+02,9.100000000000000000e+02
7.100000000000000000e+01,3.000000000000000000e+00,1.121000000000000000e+03
5.300000000000000000e+01,1.110000000000000000e+02,9.350000000000000000e+02
1.000000000000000000e+02,8.200000000000000000e+01,1.018000000000000000e+03
1.230000000000000000e+02,1.190000000000000000e+02,1.251000000000000000e+03
1.430000000000000000e+02,1.900000000000000000e+01,1.187000000000000000e+03
1.110000000000000000e+02,1.380000000000000000e+02,1.233000000000000000e+03
1.290000000000000000e+02,1.460000000000000000e+02,1.611000000000000000e+03
1.250000000000000000e+02,9.300000000000000000e+01,1.043000000000000000e+03
9.400000000000000000e+01,1.100000000000000000e+02,1.600000000000000000e+03
1.230000000000000000e+02,1.290000000000000000e+02,1.629000000000000000e+03
1.540000000000000000e+02,8.200000000000000000e+01,1.912000000000000000e+03
5.200000000000000000e+01,1.310000000000000000e+02,3.640000000000000000e+02
5.100000000000000000e+01,2.100000000000000000e+01,5.490000000000000000e+02
1.300000000000000000e+02,5.900000000000000000e+01,1.144000000000000000e+03
9.100000000000000000e+01,1.580000000000000000e+02,1.555000000000000000e+03
9.400000000000000000e+01,2.200000000000000000e+01,8.680000000000000000e+02
